"device_id","type","bucket_step_minutes","timestamp","wind_lull","wind_avg","wind_gust","wind_dir","wind_interval","pressure","temperature","humidity","lux","uv","solar_radiation","precip","precip_type","strike_distance","strike_count","battery","report_interval","local_daily_precip","precip_final","local_daily_precip_final","precip_analysis_type"
246921,obs_st,1,1711035900,0.81,2.43,4.05,219,3,1019.8,2.8,37,26802,0.91,224,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711035960,0.85,2.62,4.31,336,3,1019.7,2.8,38,28920,0.98,241,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036020,0.31,1.96,3.51,298,3,1019.8,2.8,38,32632,1.11,272,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036080,0.76,2.23,4.9,341,3,1019.7,2.8,38,26927,0.91,224,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036140,0.77,2.18,4.45,353,3,1019.7,2.8,37,19182,0.65,160,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036200,0.68,1.97,5,334,3,1019.8,2.8,37,9506,0.32,80,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036260,1.1,2.28,4.04,320,3,1019.8,2.8,37,10752,0.36,89,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036320,1,1.87,3.64,315,3,1019.8,2.8,37,11478,0.39,95,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036380,0.55,2.27,4,340,3,1019.7,2.8,37,14417,0.49,120,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036440,0.64,1.84,3.38,336,3,1019.6,2.8,38,31221,1.06,260,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036500,0.04,1.81,3.59,339,3,1019.7,2.9,37,46438,1.58,387,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036560,0.61,1.75,2.74,323,3,1019.6,2.9,38,52596,1.79,438,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036620,0.9,2.09,3.5,264,3,1019.7,3,37,66726,2.27,556,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036680,1.18,2.33,3.52,236,3,1019.7,3,37,64168,2.18,535,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036740,0.21,1.14,2.17,332,3,1019.8,3,38,56181,1.91,468,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036800,0.07,1.04,2.1,262,3,1019.7,3,39,65708,2.23,548,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036860,1.24,2.16,3.86,230,3,1019.6,3.1,37,79958,2.72,666,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036920,0.58,1.18,2.65,345,3,1019.6,3.2,38,68041,2.31,567,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711036980,0.34,2.19,3.46,340,3,1019.6,3.2,37,68184,2.32,568,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037040,0.5,2,4.23,340,3,1019.6,3.2,37,75074,2.55,626,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037100,0.38,2.12,5.11,287,3,1019.7,3.2,37,76732,2.61,640,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037160,0.16,1.23,2.96,282,3,1019.5,3.3,37,79599,2.71,664,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037220,1.02,2.17,3.61,332,3,1019.5,3.3,37,80050,2.72,667,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037280,0.35,1.5,3.17,336,3,1019.6,3.3,37,78336,2.66,653,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037340,0.35,1.5,2.86,244,3,1019.5,3.3,37,83882,2.85,699,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037400,0.48,1.63,2.58,256,3,1019.5,3.3,37,88949,3.03,742,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037460,0.58,1.67,3.12,321,3,1019.5,3.3,38,84158,2.86,702,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037520,1.49,2.56,3.74,343,3,1019.6,3.3,37,82791,2.82,690,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037580,1.11,2.03,3.03,330,3,1019.5,3.3,38,85950,2.92,716,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037640,0.72,2,3.47,300,3,1019.5,3.3,37,86766,2.95,723,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037700,0.21,2.19,3.99,271,3,1019.7,3.3,38,90353,3.07,753,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037760,0.15,1.92,3.63,334,3,1019.6,3.3,37,85371,2.9,711,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037820,0.11,1.57,3.15,268,3,1019.5,3.3,37,61003,2.07,508,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037880,0.23,1.81,3.31,303,3,1019.5,3.3,37,39775,1.35,331,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711037940,0.59,1.43,2.47,309,3,1019.5,3.3,38,24446,0.83,203,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038000,0.09,1.65,3.69,302,3,1019.4,3.4,38,33353,1.13,278,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038060,0.81,1.65,2.73,325,3,1019.4,3.5,37,35386,1.2,295,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038120,0.06,1.02,2.73,275,3,1019.5,3.6,37,39386,1.34,328,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038180,0.23,1.29,1.92,277,3,1019.4,3.7,37,43040,1.46,359,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038240,0.98,2.26,4.06,263,3,1019.5,3.7,36,36854,1.25,308,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038300,1,2.58,4.48,254,3,1019.7,3.7,36,39151,1.33,326,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038360,0.62,1.48,2.63,311,3,1019.6,3.6,37,25362,0.86,211,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038420,1.05,1.81,3.25,260,3,1019.5,3.6,37,47877,1.63,399,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038480,0.46,1.95,3.6,279,3,1019.5,3.6,37,53299,1.81,445,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038540,0.11,1.45,3.22,262,3,1019.6,3.6,37,45200,1.54,376,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038600,0.15,1.37,3.4,233,3,1019.5,3.6,37,39749,1.35,331,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038660,0.65,1.5,2.31,261,3,1019.5,3.6,37,47100,1.6,392,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038720,0.31,2.08,4.03,236,3,1019.5,3.6,37,52212,1.78,435,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038780,1.08,2.19,3.08,338,3,1019.5,3.7,37,46633,1.58,389,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038840,0.06,1.48,3.33,346,3,1019.5,3.7,38,53255,1.81,444,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038900,0.16,1.87,4.23,267,3,1019.5,3.8,37,68993,2.35,575,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711038960,0.25,1.73,3.09,321,3,1019.5,3.8,37,75168,2.56,627,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039020,1.02,1.93,3,290,3,1019.5,3.8,37,86355,2.94,719,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039080,0,1.04,2.56,303,3,1019.4,3.9,38,93808,3.19,782,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039140,0.48,1.41,3.64,343,3,1019.3,3.9,37,98576,3.35,821,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039200,0.54,2.47,4.22,325,3,1019.3,4,37,100844,3.43,840,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039260,0.72,2.15,2.94,292,3,1019.3,4.1,36,99631,3.39,830,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039320,0.61,1.73,2.58,310,3,1019.3,4.2,37,102749,3.49,856,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039380,1.12,2.19,3.32,350,3,1019.3,4.2,37,102201,3.48,852,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039440,0.35,2.32,4.17,345,3,1019.5,4.3,36,100179,3.41,835,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039500,1.47,2.37,3.37,348,3,1019.4,4.3,36,98397,3.35,820,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039560,0.54,2.25,3.74,345,3,1019.5,4.2,36,100995,3.43,841,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039620,1.45,3.11,4.52,342,3,1019.5,4.2,36,96949,3.3,808,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039680,0.17,1.44,2.45,285,3,1019.5,4.1,37,89143,3.03,743,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039740,0.62,1.4,2.79,330,3,1019.5,4,37,90120,3.07,751,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039800,0.68,1.5,2.68,332,3,1019.4,4,37,94227,3.2,785,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039860,0.33,1.25,2.95,300,3,1019.4,4.1,37,97631,3.32,814,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039920,1.46,2.86,6.05,325,3,1019.4,4,36,93543,3.18,780,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711039980,1.1,2.7,5.01,318,3,1019.5,4,36,93343,3.17,778,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040040,0.3,1.6,2.69,344,3,1019.4,3.9,37,94894,3.23,791,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040100,0.21,1.81,3.05,343,3,1019.4,4,37,91591,3.12,764,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040160,1.9,3.26,4.3,353,3,1019.4,4,36,71342,2.43,595,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040220,0.18,1.56,3.27,311,3,1019.4,3.9,36,28007,0.95,233,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040280,0.03,1.66,3.06,340,3,1019.3,4,37,16904,0.57,141,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040340,1.09,2.06,4.05,342,3,1019.3,4,35,28000,0.95,233,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040400,0.86,2.09,3.1,1,3,1019.3,4,36,35739,1.21,298,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040460,1.03,2.39,3.97,350,3,1019.3,4,36,48637,1.65,406,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040520,0.72,2.39,3.86,346,3,1019.4,4,36,57917,1.97,483,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040580,0.14,2.16,3.9,345,3,1019.3,4,37,72057,2.45,600,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040640,1.08,1.55,2.13,344,3,1019.3,4.1,37,83851,2.85,699,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040700,0.59,2.32,4.12,341,3,1019.2,4.2,37,81508,2.77,680,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040760,0.35,1.93,3.74,307,3,1019.2,4.2,35,81644,2.78,681,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040820,0.32,1.65,2.96,323,3,1019.2,4.1,37,80544,2.74,671,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040880,0.09,2.01,2.98,341,3,1019.3,4.1,37,69933,2.38,582,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711040940,0.32,1.79,3.25,289,3,1019.2,4.2,37,27449,0.93,229,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711041000,0.24,2.06,3.74,254,3,1019.2,4.2,36,22475,0.76,187,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711041060,0.13,1.52,3.07,275,3,1019.3,4.2,37,20909,0.71,174,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711041120,0.48,1.63,3.09,267,3,1019.3,4.2,36,21315,0.72,178,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711041180,0.21,1.68,4.54,245,3,1019.4,4.3,36,21669,0.74,180,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711041240,0.78,2.11,3.79,325,3,1019.4,4.3,36,16735,0.57,140,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041300,0.25,1.97,3.32,353,3,1019.3,4.4,36,13521,0.46,112,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041360,1.37,2.26,3.03,350,3,1019.3,4.4,36,12539,0.42,104,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041420,1.56,2.47,3.88,0,3,1019.3,4.4,36,8938,0.3,74,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041480,0.69,1.98,3.91,355,3,1019.3,4.3,36,9185,0.31,77,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041540,0.17,1.31,2.82,258,3,1019.4,4.3,36,8625,0.29,72,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041600,0.92,2.75,5.37,242,3,1019.3,4.3,36,13633,0.46,114,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711041660,0.73,1.97,2.97,280,3,1019.3,4.3,36,11598,0.39,96,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041720,0.05,1.27,3.46,329,3,1019.2,4.4,36,11633,0.39,97,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041780,0.12,1.12,2.82,319,3,1019.2,4.5,36,14058,0.48,118,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041840,0.21,2.12,3.53,306,3,1019.2,4.7,35,12589,0.43,105,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041900,0.24,2.05,3.94,327,3,1019.2,4.8,34,9716,0.33,81,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711041960,0.5,1.25,1.93,280,3,1019.1,4.8,35,9283,0.31,78,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711042020,0.23,1.65,2.65,344,3,1019.1,4.9,35,10868,0.37,90,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711042080,0.97,2.33,3.68,353,3,1019,4.9,35,9781,0.33,81,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711042140,1.4,2.77,4.17,343,3,1019.1,4.9,34,8409,0.29,70,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711042200,1.1,3.23,4.7,352,3,1019.2,4.9,34,8709,0.29,72,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711042260,1.31,3.24,4.81,350,3,1019.2,4.9,35,8598,0.29,72,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711042320,0.17,2.15,3.5,1,3,1019.1,4.8,35,10753,0.36,89,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711042440,0.31,1.81,3.23,337,3,1019.2,4.8,35,8173,0.28,68,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711042500,1.39,3.06,4.43,340,3,1019.1,4.8,35,10295,0.35,86,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042560,1.93,3.1,4.79,0,3,1019.1,4.8,34,11865,0.4,99,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042620,1.14,3.09,5.13,339,3,1019.1,4.8,35,11546,0.39,96,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042680,1.5,2.77,3.84,312,3,1019.1,4.8,35,9846,0.33,82,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042740,0.11,1.64,2.94,287,3,1019,4.8,35,9312,0.31,78,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042800,1.07,1.85,3,289,3,1019.1,4.9,35,10543,0.36,87,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711042860,0.24,1.81,2.85,272,3,1019.2,5,34,12264,0.41,103,0,0,0,0,2.76,1,0,0,0,0,
246921,obs_st,1,1711042920,0.75,1.66,3.65,289,3,1019.1,5,34,19709,0.67,164,0,0,0,0,2.77,1,0,0,0,0,
246921,obs_st,1,1711043040,0.09,2.37,4.49,343,3,1019.1,5,35,16371,0.56,136,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711043100,0.54,1.51,2.62,236,3,1019,5,35,16676,0.57,139,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711043160,0.64,1.82,3.19,315,3,1019,5,35,16074,0.55,134,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711043220,0.08,0.97,2.67,229,3,1019,5,35,21708,0.74,181,0,0,0,0,2.78,1,0,0,0,0,
246921,obs_st,1,1711043280,0.14,1.88,3.44,349,3,1018.9,5.1,35,29203,0.99,243,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043340,0.29,1.94,4.43,343,3,1018.9,5.1,35,66536,2.26,554,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043460,0.41,1.3,2.33,301,3,1018.9,5.1,35,81435,2.77,679,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043520,0.24,1.65,2.96,353,3,1018.8,5.1,35,79812,2.71,666,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043580,0.41,1.9,3.75,341,3,1018.9,5.2,35,49433,1.68,412,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043640,0,0.98,2.67,328,3,1018.9,5.1,35,50061,1.7,417,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043700,0.03,1.09,2.99,312,3,1018.8,5.2,36,69933,2.38,582,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043760,1.1,2.12,3.44,286,3,1018.9,5.2,35,71126,2.42,593,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043820,1.03,2.44,3.67,207,3,1018.8,5.3,33,65008,2.21,542,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043880,1.16,2.35,3.46,227,3,1019,5.3,34,75454,2.57,628,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711043940,0.46,1.22,2.15,325,3,1018.9,5.3,34,85190,2.9,710,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044000,0.93,2.07,3.62,316,3,1018.9,5.3,34,83823,2.85,698,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044060,0.06,1.49,2.77,345,3,1018.8,5.3,34,73735,2.51,614,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044120,0.1,1.33,2.38,330,3,1018.8,5.3,35,66047,2.25,551,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044180,0.23,1.86,4.07,225,3,1018.7,5.4,34,54797,1.86,457,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044240,0.24,1.64,3.02,258,3,1018.8,5.4,35,51990,1.77,433,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044300,0.61,2.49,4.01,351,3,1018.8,5.5,35,69075,2.35,575,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044360,0.02,1.45,3.34,334,3,1018.8,5.4,35,65871,2.24,549,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044420,0.75,1.88,3.32,317,3,1018.7,5.5,35,88865,3.02,741,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044480,1.16,2.55,4.48,337,3,1018.7,5.5,34,96387,3.28,803,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044540,0.08,1.91,3.85,340,3,1018.8,5.5,34,97090,3.3,809,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044600,0.27,1.47,2.58,345,3,1018.7,5.5,35,94705,3.22,789,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044660,0.46,1.32,1.98,320,3,1018.7,5.5,35,86361,2.94,719,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044720,0.97,1.82,3.42,321,3,1018.6,5.5,35,90835,3.09,757,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044780,0.54,1.73,2.83,305,3,1018.6,5.5,34,94331,3.21,786,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044840,0.16,0.99,1.84,247,3,1018.6,5.5,34,92850,3.16,773,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044900,0.59,2.5,4.65,334,3,1018.6,5.5,34,93796,3.19,781,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711044960,1.07,2.09,4.73,233,3,1018.6,5.5,35,87204,2.97,726,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045020,0.81,1.61,3.2,320,3,1018.7,5.6,35,90436,3.08,754,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045080,0.3,1.52,3.46,243,3,1018.7,5.7,34,86772,2.95,723,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045140,0.56,1.83,3.36,277,3,1018.6,5.7,33,82464,2.8,688,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045200,0.82,2.12,3.47,269,3,1018.6,5.7,34,86572,2.94,721,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045260,0.04,1.37,2.8,297,3,1018.8,5.7,34,89541,3.05,746,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045320,0.94,2.56,3.61,313,3,1018.7,5.7,34,93282,3.17,778,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045380,1.29,2.95,4.58,256,3,1018.7,5.7,34,94485,3.21,787,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045440,0.84,2.32,3.85,296,3,1018.7,5.5,34,93551,3.18,780,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045560,0.37,1.61,2.55,235,3,1018.6,5.6,35,93568,3.18,780,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045620,0.13,2.19,4.64,244,3,1018.6,5.6,34,93351,3.17,778,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045680,0.63,2.24,3.24,352,3,1018.5,5.7,34,93166,3.17,776,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045740,0.61,2.74,4.55,352,3,1018.7,5.7,34,93069,3.16,776,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045800,0.31,1.59,3.34,327,3,1018.6,5.7,34,92690,3.15,772,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045860,1.34,2.19,3.31,300,3,1018.7,5.8,34,92428,3.14,771,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045920,0.22,1.55,3.27,338,3,1018.7,5.8,34,92109,3.13,767,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711045980,1.05,1.93,3.08,346,3,1018.6,5.8,34,91848,3.13,765,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046040,0.98,2.44,3.78,349,3,1018.6,5.8,34,91859,3.13,765,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046100,0.26,1.82,4.21,317,3,1018.8,5.8,33,89512,3.05,746,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046160,0.82,2.15,3.72,277,3,1018.7,5.8,34,90605,3.08,755,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046220,0.19,1.75,2.61,241,3,1018.7,5.8,34,91025,3.1,758,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046280,0.47,1.89,3.45,263,3,1018.7,5.8,34,90962,3.09,758,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046340,0.51,1.67,3.18,343,3,1018.6,5.8,34,90515,3.08,754,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046400,0.27,1.23,2.11,262,3,1018.6,5.8,35,90209,3.07,752,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046460,0.07,1.79,3.38,346,3,1018.5,5.9,33,89949,3.06,749,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046520,1.13,2.23,3.27,0,3,1018.6,5.9,33,89796,3.05,749,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046580,0.72,2.24,3.77,358,3,1018.6,6,34,89639,3.05,747,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046640,0.84,2.05,3.8,338,3,1018.5,6,33,89449,3.04,745,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046700,0.76,2.21,3.38,344,3,1018.6,6,33,89111,3.03,742,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046760,1.25,3.06,4.31,357,3,1018.6,5.9,32,88773,3.02,740,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046820,0.4,1.56,3.18,300,3,1018.6,5.9,33,88415,3.01,737,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046880,0.29,2.24,5.81,274,3,1018.6,5.9,33,88138,3,734,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711046940,0.44,2.41,4.83,312,3,1018.6,5.9,33,88022,2.99,734,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047060,0.34,2.2,3.98,342,3,1018.6,5.9,33,87927,2.99,733,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047120,0.55,2.27,3.51,345,3,1018.5,5.9,33,87575,2.98,730,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047180,1.69,2.94,5.07,347,3,1018.6,5.9,32,87379,2.97,728,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047240,1.51,2.16,3.14,346,3,1018.6,5.8,33,87062,2.96,726,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047300,0.26,1.42,2.26,339,3,1018.5,5.8,34,86662,2.95,722,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047360,0.82,1.8,2.64,314,3,1018.5,5.9,33,86206,2.93,719,0,0,0,0,2.79,1,0,0,0,0,
246921,obs_st,1,1711047420,0.74,1.92,3.28,312,3,1018.6,5.9,33,85827,2.92,715,0,0,0,0,2.79,1,0,0,0,0,
